,policy_id,incident_hour,num_claims_past_year,num_vehicles_involved,injury_claim,collision_type_front,customer_education,authorities_contacted_ambulance,num_witnesses,incident_month,driver_relationship_child,policy_state_or,authorities_contacted_fire,incident_severity,incident_type_breakin,customer_gender_male,policy_liability,num_insurers_past_5_years,incident_type_theft,policy_state_az,police_report_available,policy_deductable,collision_type_rear,collision_type_side,fraud,driver_relationship_self,incident_type_collision,authorities_contacted_police,num_injuries,incident_dow,policy_state_id,policy_state_wa,customer_age,vehicle_claim,driver_relationship_spouse,policy_annual_premium,collision_type_na,driver_relationship_other,authorities_contacted_none,auto_year,customer_gender_female,total_claim_amount,driver_relationship_na,policy_state_ca,policy_state_nv,incident_day,months_as_customer
578,4554,7,0,3,0.0,0,0,0,2,1,0,0,0,2,0,1,0,1,0,0,1,750,0,1,0,1,1,1,0,1,0,0,43,32000.0,0,3000,0,0,0,2016,0,32000.0,0,1,0,1,134
579,3022,19,0,3,0.0,0,3,0,1,10,0,0,0,1,0,1,1,1,0,0,1,750,0,1,0,1,1,1,0,4,1,0,46,18000.0,0,3000,0,0,0,2019,0,18000.0,0,0,0,18,143
580,1735,7,0,1,0.0,1,3,0,0,7,0,0,0,0,0,1,0,2,0,0,0,750,0,0,0,1,1,0,0,1,0,0,30,8000.0,0,3000,0,0,1,2016,0,8000.0,0,1,0,2,9
581,3457,21,0,2,47500.0,0,4,0,0,11,0,0,0,1,0,1,1,1,0,0,0,750,1,0,0,0,1,1,2,1,0,0,41,15500.0,1,3000,0,0,0,2020,0,63000.0,0,1,0,26,67
582,1884,12,0,3,25000.0,0,3,0,1,10,0,0,0,2,0,0,1,1,0,1,1,750,1,0,0,1,1,1,1,3,0,0,56,40500.0,0,2750,0,0,0,2018,1,65500.0,0,0,0,10,139
583,2101,0,1,3,6500.0,0,3,0,1,5,0,0,0,2,0,1,2,1,0,0,1,750,1,0,0,1,1,1,1,4,0,0,59,23500.0,0,3000,0,0,0,2014,0,30000.0,0,1,0,31,142
584,511,10,0,2,27000.0,0,3,1,1,12,0,0,0,2,0,0,2,1,0,0,0,750,1,0,0,1,1,0,3,4,0,1,65,29000.0,0,3000,0,0,0,2020,1,56000.0,0,0,0,6,119
585,1075,14,0,2,0.0,0,4,0,1,9,0,0,0,1,0,1,0,3,0,0,0,750,0,1,1,0,1,1,0,4,0,0,26,24000.0,1,3000,0,0,0,2013,0,24000.0,0,1,0,20,35
586,2808,14,0,2,0.0,0,1,0,2,5,0,0,0,0,0,1,1,1,0,0,0,750,0,1,0,0,1,0,0,1,0,0,38,7500.0,1,3000,0,0,1,2016,0,7500.0,0,1,0,14,108
587,1157,14,0,2,0.0,0,3,0,0,1,0,0,0,0,0,1,0,1,0,1,0,750,0,1,0,0,1,0,0,5,0,0,56,10500.0,1,3000,0,0,1,2015,0,10500.0,0,0,0,19,252
588,2843,8,0,2,0.0,0,3,0,0,2,1,0,0,0,0,1,2,1,0,0,0,750,0,1,0,0,1,0,0,6,0,1,62,5500.0,0,3000,0,0,1,2018,0,5500.0,0,0,0,17,274
589,3352,8,0,3,14500.0,0,4,0,2,10,0,0,0,2,0,1,1,1,0,0,1,750,0,1,0,1,1,1,1,4,0,1,32,19000.0,0,2700,0,0,0,2012,0,33500.0,0,0,0,11,173
590,1922,15,0,2,0.0,0,2,0,3,1,0,0,0,0,0,1,0,1,0,0,0,750,1,0,0,0,1,0,0,3,0,0,36,11000.0,1,3000,0,0,1,2018,0,11000.0,0,1,0,10,134
591,3681,14,0,2,18000.0,0,3,1,1,2,0,0,0,2,0,1,1,1,0,0,0,750,1,0,0,0,1,0,1,4,0,0,65,34500.0,1,3000,0,0,0,2015,0,52500.0,0,1,0,1,51
592,2097,9,0,3,17500.0,0,3,0,1,11,0,0,0,2,0,0,2,3,0,0,1,750,1,0,0,0,1,1,1,5,1,0,49,32000.0,0,3000,0,1,0,2012,1,49500.0,0,0,0,9,40
593,2105,23,0,1,0.0,0,3,0,0,7,0,0,0,1,0,0,3,1,1,1,0,750,0,0,0,0,0,1,0,3,0,0,62,14000.0,0,3000,1,0,0,2014,1,14000.0,1,0,0,4,60
594,3873,2,0,2,0.0,1,3,0,1,3,0,0,0,1,0,0,0,1,0,1,1,750,0,0,0,0,1,1,0,4,0,0,33,18000.0,1,3000,0,0,0,2013,1,18000.0,0,0,0,1,71
595,653,17,0,3,0.0,1,3,0,2,10,0,0,0,1,0,0,2,1,0,0,1,750,0,0,0,1,1,1,0,0,0,0,43,12500.0,0,3000,0,0,0,2010,1,12500.0,0,1,0,21,79
596,2492,14,0,1,0.0,0,4,0,0,10,0,0,0,0,1,0,1,1,0,0,0,750,0,0,0,0,0,1,0,3,0,0,40,21000.0,0,3000,1,0,0,2019,1,21000.0,1,1,0,17,77
597,4108,10,0,2,4500.0,0,3,0,0,8,0,0,0,0,0,1,2,1,0,0,0,750,1,0,0,1,1,0,1,2,0,0,46,5500.0,0,2750,0,0,1,2013,0,10000.0,0,1,0,7,63
598,4298,2,0,2,0.0,0,3,0,1,4,0,0,0,0,0,0,1,1,0,0,0,750,1,0,0,1,1,0,0,6,0,0,38,15000.0,0,3000,0,0,1,2018,1,15000.0,0,0,1,21,108
599,2946,16,0,3,0.0,0,1,0,3,7,0,0,0,1,0,1,0,1,0,0,1,750,1,0,0,1,1,1,0,0,0,0,47,26000.0,0,2700,0,0,0,2019,0,26000.0,0,1,0,1,70
600,2950,20,0,3,3000.0,1,3,0,3,10,0,0,0,2,0,0,1,1,0,0,1,750,0,0,0,1,1,1,1,4,0,0,47,33000.0,0,3000,0,0,0,2015,1,36000.0,0,1,0,4,153
601,1371,5,0,3,0.0,1,4,0,0,5,0,0,0,0,0,1,0,1,0,0,1,750,0,0,0,1,1,1,0,2,0,0,50,15500.0,0,3000,0,0,0,2015,0,15500.0,0,1,0,29,99
602,4649,6,0,1,0.0,0,2,0,1,10,0,0,0,0,1,1,2,1,0,0,0,750,0,0,0,0,0,1,0,6,0,0,34,18000.0,0,3000,1,0,0,2018,0,18000.0,1,1,0,27,130
603,4661,14,0,2,0.0,0,1,0,1,7,0,0,0,1,0,0,0,1,0,0,0,750,1,0,0,1,1,1,0,1,0,0,30,12000.0,0,3000,0,0,0,2009,1,12000.0,0,1,0,23,80
604,4901,2,0,1,0.0,0,2,0,0,12,0,0,0,0,1,0,1,1,0,0,0,750,0,0,0,0,0,1,0,4,0,0,27,12500.0,0,2800,1,0,0,2019,1,12500.0,1,1,0,13,49
605,60,6,0,2,0.0,1,3,0,0,3,0,0,0,0,0,1,1,2,0,0,0,750,0,0,0,0,1,0,0,3,0,0,31,13500.0,0,2700,0,1,1,2017,0,13500.0,0,0,1,14,48
606,1880,11,0,2,0.0,1,3,0,0,11,0,0,0,0,0,1,0,1,0,1,0,750,0,0,0,0,1,0,0,5,0,0,51,15500.0,1,2600,0,0,1,2016,0,15500.0,0,0,0,23,191
607,3609,11,0,2,0.0,1,1,0,0,8,0,0,0,1,0,1,0,1,0,0,1,750,0,0,0,1,1,1,0,3,0,0,72,18500.0,0,3000,0,0,0,2020,0,18500.0,0,1,0,1,73
608,3944,14,0,4,12000.0,0,1,0,3,12,0,0,0,2,0,0,1,1,0,1,1,750,0,1,0,1,1,1,4,2,0,0,39,20000.0,0,3000,0,0,0,2013,1,32000.0,0,0,0,18,130
609,869,19,0,2,0.0,0,4,0,0,10,0,0,0,0,0,0,1,2,0,0,1,750,0,1,0,1,1,1,0,6,0,0,34,17500.0,0,3000,0,0,0,2015,1,17500.0,0,1,0,13,41
610,4732,5,0,2,0.0,0,3,0,0,3,0,0,0,0,0,1,0,1,0,0,0,750,0,1,0,1,1,0,0,4,0,0,37,5000.0,0,2850,0,0,1,2013,0,5000.0,0,1,0,29,81
611,3142,1,0,3,0.0,0,4,0,2,1,0,0,0,2,0,0,1,1,0,0,1,750,1,0,0,1,1,1,0,2,0,0,61,23000.0,0,3000,0,0,0,2014,1,23000.0,0,1,0,2,54
612,3227,10,0,1,0.0,1,3,0,0,3,0,0,0,0,0,1,2,1,0,1,0,750,0,0,0,1,1,0,0,6,0,0,39,8000.0,0,3000,0,0,1,2017,0,8000.0,0,0,0,24,113
613,3345,5,0,1,0.0,0,4,0,0,2,0,0,0,1,0,1,2,1,1,0,1,750,0,0,0,0,0,1,0,1,0,0,45,15500.0,0,3000,1,0,0,2011,0,15500.0,1,1,0,12,132
614,3371,6,0,4,14000.0,1,3,0,2,7,0,0,0,1,0,1,0,2,0,0,1,750,0,0,0,1,1,1,4,1,0,0,32,15500.0,0,3000,0,0,0,2015,0,29500.0,0,1,0,2,46
615,1772,21,0,3,16000.0,0,2,0,1,8,0,0,0,2,0,1,0,5,0,0,1,750,0,1,0,1,1,1,3,4,0,0,35,31000.0,0,2800,0,0,0,2015,0,47000.0,0,1,0,30,9
616,1933,17,1,2,0.0,1,2,0,0,5,0,0,0,0,0,1,1,1,0,0,0,750,0,0,1,1,1,0,0,2,0,0,51,11000.0,0,3000,0,0,1,2020,0,11000.0,0,1,0,22,118
617,2016,17,0,1,0.0,0,3,0,0,3,0,0,0,1,0,1,2,1,1,0,0,750,0,0,0,0,0,1,0,2,0,0,33,16000.0,0,3000,1,0,0,2018,0,16000.0,1,1,0,13,63
618,3811,18,0,2,0.0,1,3,0,1,1,0,0,0,1,0,0,1,1,0,0,0,900,0,0,0,1,1,1,0,2,0,0,61,12000.0,0,2500,0,0,0,2015,1,12000.0,0,1,0,30,78
619,541,23,0,2,0.0,0,4,0,2,4,0,0,0,2,0,1,0,1,0,1,1,750,0,1,0,1,1,1,0,0,0,0,66,39500.0,0,2900,0,0,0,2018,0,39500.0,0,0,0,8,120
620,894,7,0,2,0.0,1,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,750,0,0,0,1,1,0,0,5,0,0,74,9000.0,0,3000,0,0,1,2013,0,9000.0,0,1,0,5,99
621,2648,7,0,3,0.0,0,3,0,2,2,0,0,0,1,0,1,3,1,0,0,1,750,0,1,0,1,1,1,0,0,0,1,29,15500.0,0,3000,0,0,0,2014,0,15500.0,0,0,0,11,66
622,2981,11,0,3,30000.0,1,3,0,3,9,0,0,0,2,0,1,0,1,0,0,1,750,0,0,0,1,1,1,4,3,0,0,45,33000.0,0,3000,0,0,0,2017,0,63000.0,0,1,0,5,59
623,4748,19,0,2,9000.0,0,4,0,1,8,0,0,1,2,0,1,0,1,0,0,0,750,0,1,0,1,1,0,4,4,0,0,52,32500.0,0,3000,0,0,0,2017,0,41500.0,0,1,0,16,73
624,1697,21,0,2,0.0,0,4,0,2,6,0,0,0,0,0,1,0,2,0,0,0,750,1,0,0,1,1,0,0,1,0,0,65,10500.0,0,3000,0,0,1,2017,0,10500.0,0,1,0,4,2
625,234,11,0,3,0.0,0,1,0,1,4,0,0,0,0,0,0,1,1,0,0,1,750,0,1,0,1,1,1,0,5,0,0,67,11500.0,0,3000,0,0,0,2018,1,11500.0,0,1,0,20,78
626,3601,19,0,1,5000.0,0,2,0,0,6,0,0,0,1,0,1,1,1,1,0,0,750,0,0,0,0,0,1,1,5,0,0,43,10500.0,0,3000,1,0,0,2010,0,15500.0,1,1,0,22,78
627,2045,16,0,1,0.0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,0,750,0,1,0,1,1,0,0,4,0,0,30,8500.0,0,3000,0,0,1,2019,1,8500.0,0,1,0,1,72
628,2622,17,0,1,0.0,1,2,0,0,5,0,1,0,1,0,0,1,1,0,0,0,750,0,0,0,1,1,1,0,4,0,0,48,18500.0,0,3000,0,0,0,2017,1,18500.0,0,0,0,10,202
629,4353,10,0,2,50000.0,0,4,0,0,8,0,0,0,2,0,1,1,1,0,1,1,750,1,0,0,1,1,1,2,3,0,0,44,30000.0,0,3000,0,0,0,2018,0,80000.0,0,0,0,15,207
630,2815,10,0,2,100000.0,1,3,0,0,7,0,0,1,2,0,1,3,1,0,0,0,750,0,0,0,1,1,0,1,1,0,1,21,38500.0,0,2800,0,0,0,2019,0,138500.0,0,0,0,9,33
631,1491,11,0,1,0.0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,750,1,0,0,1,1,1,0,2,0,0,64,21500.0,0,3000,0,0,0,2018,1,21500.0,0,1,0,16,175
632,4776,7,0,1,0.0,0,1,0,0,7,0,0,0,0,0,1,0,1,0,0,0,750,1,0,0,0,1,0,0,1,0,0,51,18000.0,1,3000,0,0,1,2017,0,18000.0,0,1,0,2,133
633,4800,3,0,1,0.0,1,3,0,0,5,0,0,0,0,0,1,0,1,0,0,0,750,0,0,0,1,1,0,0,2,0,0,67,20000.0,0,3000,0,0,1,2017,0,20000.0,0,1,0,15,149
634,3248,18,0,3,3500.0,1,1,0,0,3,0,0,0,2,0,1,2,1,0,0,1,750,0,0,0,1,1,1,1,0,0,1,36,33000.0,0,2950,0,0,0,2017,0,36500.0,0,0,0,18,92
635,1959,11,0,2,8000.0,0,3,0,2,1,0,0,0,0,0,1,0,1,0,0,0,750,1,0,0,1,1,0,1,3,0,0,57,8500.0,0,2650,0,0,1,2015,0,16500.0,0,1,0,10,198
636,3983,12,0,3,0.0,1,3,0,0,1,0,0,0,1,0,1,0,1,0,0,1,750,0,0,0,1,1,1,0,3,0,0,63,13500.0,0,3000,0,0,0,2015,0,13500.0,0,1,0,24,136
637,2408,16,0,2,0.0,0,4,0,1,7,0,0,0,1,0,0,1,1,0,0,0,750,1,0,0,1,1,1,0,4,0,0,38,20500.0,0,2700,0,0,0,2019,1,20500.0,0,1,0,12,66
638,2409,16,0,4,30000.0,0,2,0,3,11,0,0,0,2,0,0,0,1,0,0,1,750,0,1,0,1,1,1,2,2,0,0,60,40000.0,0,3000,0,0,0,2020,1,70000.0,0,1,0,27,287
639,786,7,0,1,0.0,0,3,0,0,5,0,0,0,0,0,0,2,1,0,0,0,750,0,1,0,1,1,0,0,4,0,0,48,14500.0,0,3000,0,0,1,2013,1,14500.0,0,1,0,17,147
640,4104,11,0,2,30000.0,1,3,0,3,5,0,0,1,2,0,1,2,1,0,0,0,750,0,0,0,1,1,0,1,0,0,0,61,33000.0,0,3000,0,0,0,2014,0,63000.0,0,1,0,13,105
641,2517,13,0,1,0.0,0,2,0,0,1,0,0,0,0,1,1,1,4,0,0,0,750,0,0,1,0,0,0,0,4,0,0,40,10000.0,0,2600,1,0,1,2015,0,10000.0,1,1,0,18,23
642,1024,10,0,2,0.0,0,4,0,0,9,0,0,0,2,0,1,0,1,0,0,0,750,1,0,0,1,1,1,0,2,0,0,55,35000.0,0,3000,0,0,0,2019,0,35000.0,0,1,0,18,206
643,1099,18,0,3,0.0,1,1,0,1,1,0,0,0,0,0,1,3,1,0,0,1,750,0,0,0,1,1,1,0,0,0,1,62,12500.0,0,3000,0,0,0,2015,0,12500.0,0,0,0,21,179
644,2774,12,0,1,0.0,0,4,0,0,11,0,0,0,1,1,1,1,1,0,0,0,750,0,0,0,0,0,1,0,4,0,0,57,21000.0,0,3000,1,0,0,2020,0,21000.0,1,1,0,8,145
645,1801,8,0,1,0.0,1,3,0,0,1,0,0,0,0,0,1,1,1,0,0,0,750,0,0,0,1,1,0,0,3,0,0,45,14000.0,0,3000,0,0,1,2018,0,14000.0,0,1,0,24,40
646,493,17,0,1,0.0,0,4,0,0,1,0,0,0,0,1,1,0,1,0,0,0,750,0,0,0,0,0,1,0,2,0,0,40,12000.0,0,3000,1,0,0,2018,0,12000.0,1,1,0,23,42
647,2311,7,0,2,0.0,0,3,0,1,4,0,0,0,1,0,1,2,1,0,0,0,750,1,0,0,1,1,1,0,0,0,0,64,15500.0,0,2500,0,0,0,2015,0,15500.0,0,1,0,1,128
648,4280,15,0,3,0.0,0,3,0,1,8,0,0,0,0,0,1,1,1,0,0,1,750,0,1,0,1,1,1,0,3,0,0,54,6000.0,0,2450,0,0,0,2010,0,6000.0,0,1,0,8,202
649,1151,11,0,2,0.0,1,1,0,0,10,0,0,0,1,0,0,1,1,0,0,1,750,0,0,0,1,1,1,0,5,0,0,59,22500.0,0,3000,0,0,0,2020,1,22500.0,0,1,0,5,150
650,1636,10,0,2,0.0,1,1,0,0,7,0,0,0,1,0,1,1,1,0,0,0,750,0,0,0,1,1,1,0,5,0,1,26,16500.0,0,3000,0,0,0,2015,0,16500.0,0,0,0,27,6
651,3416,1,0,2,0.0,1,4,0,3,8,0,0,0,0,0,1,2,1,0,0,0,750,0,0,0,1,1,0,0,1,0,0,28,10000.0,0,3000,0,0,1,2015,0,10000.0,0,1,0,6,65
652,1858,7,0,1,0.0,0,4,0,1,11,0,0,0,1,0,1,1,2,1,1,0,750,0,0,1,0,0,1,0,2,0,0,44,17000.0,0,3000,1,0,0,2019,0,17000.0,1,0,0,13,13
653,3579,19,0,2,0.0,0,3,0,0,8,0,0,0,1,0,0,2,1,0,0,1,750,1,0,0,0,1,1,0,4,0,0,50,14500.0,0,3000,0,1,0,2013,1,14500.0,0,1,0,30,46
654,349,15,1,2,0.0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,750,0,1,0,1,1,1,0,0,0,0,69,17000.0,0,3000,0,0,0,2019,1,17000.0,0,1,0,7,226
655,3912,17,0,2,21500.0,0,3,0,0,8,0,0,0,1,0,0,3,2,0,0,1,750,1,0,0,1,1,1,1,4,0,1,54,16500.0,0,3000,0,0,0,2015,1,38000.0,0,0,0,9,46
656,3998,5,0,3,11000.0,1,4,0,2,11,0,0,0,2,0,1,1,1,0,0,1,750,0,0,0,1,1,1,1,2,0,0,63,20000.0,0,2850,0,0,0,2007,0,31000.0,0,1,0,20,290
657,2748,18,0,3,0.0,0,3,0,1,1,0,0,0,2,0,1,0,1,0,0,1,750,0,1,0,1,1,1,0,4,0,0,59,26500.0,0,3000,0,0,0,2014,0,26500.0,0,1,0,11,259
658,2787,15,0,3,11500.0,1,2,0,1,7,0,0,0,2,0,1,2,1,0,0,1,750,0,0,0,1,1,1,3,2,0,0,26,25000.0,0,3000,0,0,0,2010,0,36500.0,0,1,0,17,65
659,4397,8,0,2,0.0,1,1,0,2,12,0,0,0,1,0,1,1,5,0,0,0,750,0,0,0,1,1,1,0,1,0,0,18,14000.0,0,2700,0,0,0,2013,0,14000.0,0,1,0,10,1
660,1224,8,0,3,0.0,1,1,0,1,10,0,0,0,0,0,1,3,1,0,0,1,750,0,0,0,1,1,1,0,1,0,0,57,12000.0,0,3000,0,0,0,2016,0,12000.0,0,1,0,15,210
661,1256,11,0,2,0.0,0,3,0,0,2,0,0,0,1,0,1,1,1,0,0,1,750,0,1,0,1,1,1,0,2,1,0,42,22500.0,0,2900,0,0,0,2020,0,22500.0,0,0,0,27,85
662,3153,16,0,2,0.0,1,2,0,1,9,0,0,0,1,0,1,1,1,0,0,0,750,0,0,0,1,1,1,0,3,0,0,26,17500.0,0,3000,0,0,0,2017,0,17500.0,0,1,0,26,75
663,1575,2,0,2,1500.0,1,4,0,0,1,0,0,0,1,0,1,3,1,0,0,1,750,0,0,0,0,1,1,1,4,0,1,62,6000.0,1,2800,0,0,0,2009,0,7500.0,0,0,0,25,191
664,3392,6,0,2,0.0,1,3,0,0,1,0,0,1,2,0,0,2,1,0,0,0,750,0,0,0,1,1,0,0,3,0,1,59,36000.0,0,2850,0,0,0,2018,1,36000.0,0,0,0,3,272
665,3576,4,0,3,0.0,1,4,0,0,7,1,0,0,2,0,1,2,1,0,0,1,750,0,0,0,0,1,1,0,3,0,0,45,41500.0,0,3000,0,0,0,2020,0,41500.0,0,0,1,4,157
666,3709,13,0,2,0.0,1,3,0,1,8,0,1,0,0,0,1,2,1,0,0,0,750,0,0,0,1,1,0,0,3,0,0,50,12000.0,0,3000,0,0,1,2018,0,12000.0,0,0,0,29,50
667,590,17,0,2,30000.0,1,1,0,0,4,0,0,1,2,0,1,2,1,0,0,0,750,0,0,0,1,1,0,1,5,0,1,53,24500.0,0,2850,0,0,0,2016,0,54500.0,0,0,0,13,125
668,646,11,0,3,0.0,1,3,0,1,11,0,0,0,0,0,1,0,1,0,0,1,750,0,0,0,1,1,1,0,3,0,0,27,15000.0,0,3000,0,0,0,2018,0,15000.0,0,1,0,14,60
669,4151,8,0,3,25500.0,1,1,0,2,2,0,0,0,2,0,1,3,2,0,0,1,750,0,0,0,1,1,1,1,2,0,0,29,28500.0,0,3000,0,0,0,2018,0,54000.0,0,1,0,27,58
670,2928,20,1,2,0.0,1,1,0,2,5,1,1,0,0,0,0,1,1,0,0,0,750,0,0,0,0,1,0,0,6,0,0,50,5000.0,0,3000,0,0,1,2013,1,5000.0,0,0,0,26,129
671,1401,9,0,3,10000.0,1,1,0,1,10,0,0,0,2,0,1,3,1,0,0,1,750,0,0,0,1,1,1,1,1,0,0,56,31000.0,0,3000,0,0,0,2017,0,41000.0,0,1,0,15,147
672,3052,9,0,3,0.0,1,3,0,1,1,0,0,0,2,0,0,0,1,0,1,1,750,0,0,0,1,1,1,0,3,0,0,65,41000.0,0,3000,0,0,0,2019,1,41000.0,0,0,0,24,134
673,1427,5,0,2,0.0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,750,0,1,0,1,1,0,0,3,0,0,64,19000.0,0,3000,0,0,1,2017,1,19000.0,0,1,0,12,168
674,3355,23,0,1,0.0,0,3,0,0,2,0,0,0,0,1,0,0,1,0,0,0,750,0,0,0,0,0,1,0,4,0,0,55,13000.0,0,3000,1,0,0,2018,1,13000.0,1,1,0,15,68
675,30,15,0,3,0.0,1,2,0,3,2,0,0,0,1,0,1,1,2,0,0,1,750,0,0,0,1,1,1,0,3,0,0,20,17500.0,0,2800,0,0,0,2015,0,17500.0,0,1,0,21,3
676,3442,10,0,1,0.0,1,4,0,0,11,0,0,0,0,0,1,2,1,0,0,0,750,0,0,0,0,1,0,0,6,0,1,53,13500.0,0,3000,0,1,1,2019,0,13500.0,0,0,0,17,118
677,3534,6,0,2,0.0,1,3,0,0,9,0,0,0,1,0,1,0,1,0,1,0,750,0,0,0,1,1,1,0,4,0,0,39,21000.0,0,3000,0,0,0,2018,0,21000.0,0,0,0,27,103
678,4044,19,0,1,0.0,0,1,0,0,11,0,0,0,0,1,0,2,3,0,0,0,750,0,0,0,0,0,1,0,1,0,0,19,7500.0,0,3000,1,0,0,2017,1,7500.0,1,1,0,19,7
679,860,8,0,3,0.0,1,4,0,2,3,1,1,0,1,0,1,3,1,0,0,1,850,0,0,0,0,1,1,0,4,0,0,62,18000.0,0,2400,0,0,0,2014,0,18000.0,0,0,0,22,113
680,2535,8,0,3,6500.0,0,2,0,2,1,0,0,0,2,0,0,1,1,0,0,1,750,0,1,0,1,1,1,1,0,0,0,68,41500.0,0,2550,0,0,0,2020,1,48000.0,0,1,0,21,370
681,4147,16,0,4,0.0,0,4,0,3,10,0,0,0,0,0,1,1,1,0,0,1,750,1,0,0,1,1,1,0,3,1,0,27,13500.0,0,3000,0,0,0,2019,0,13500.0,0,0,0,31,2
682,4222,15,0,2,0.0,1,4,0,0,2,0,0,0,0,0,1,1,1,0,0,0,750,0,0,0,1,1,1,0,5,0,1,39,1000.0,0,3000,0,0,0,2018,0,1000.0,0,0,0,23,72
683,4392,6,0,2,0.0,0,1,0,0,11,0,0,0,0,0,1,1,3,0,1,0,750,0,1,1,1,1,1,0,2,0,0,50,11500.0,0,3000,0,0,0,2019,0,11500.0,0,0,0,27,47
684,1179,12,0,3,0.0,1,2,0,0,10,0,0,0,2,0,0,1,1,0,0,1,750,0,0,0,1,1,1,0,2,0,0,45,29000.0,0,3000,0,0,0,2014,1,29000.0,0,1,0,30,38
685,1181,18,0,2,0.0,1,4,0,2,4,0,0,0,0,0,1,1,1,0,0,0,750,0,0,0,1,1,0,0,4,0,1,53,12000.0,0,2550,0,0,1,2006,0,12000.0,0,0,0,5,159
686,4533,16,0,2,60000.0,1,4,0,1,11,0,0,0,1,0,1,2,1,0,0,0,750,0,0,0,1,1,1,2,3,0,0,68,21500.0,0,2900,0,0,0,2020,0,81500.0,0,0,1,28,168
687,1298,5,0,2,0.0,1,1,0,0,9,0,0,0,0,0,1,2,2,0,0,0,750,0,0,0,1,1,0,0,2,0,0,34,13000.0,0,3000,0,0,1,2016,0,13000.0,0,1,0,4,53
688,1507,15,0,2,0.0,1,4,0,1,1,0,0,0,1,0,1,1,1,0,0,1,750,0,0,0,1,1,1,0,2,0,1,32,12000.0,0,3000,0,0,0,2017,0,12000.0,0,0,0,16,42
689,1622,11,0,1,0.0,1,1,0,0,11,0,0,0,0,0,1,2,1,0,0,0,750,0,0,0,1,1,0,0,2,0,0,53,14000.0,0,3000,0,0,1,2017,0,14000.0,0,1,0,20,223
690,207,20,0,2,0.0,0,4,0,0,10,0,0,0,0,0,1,3,1,0,0,0,750,0,1,0,1,1,0,0,1,0,0,31,9500.0,0,2750,0,0,1,2012,0,9500.0,0,1,0,22,96
691,3575,15,0,3,3500.0,1,4,0,2,7,0,0,0,2,0,1,2,1,0,0,1,750,0,0,0,1,1,1,1,0,0,1,60,35000.0,0,3000,0,0,0,2018,0,38500.0,0,0,0,1,143
692,2278,14,0,2,15000.0,1,3,0,3,11,0,0,0,1,0,1,0,1,0,1,1,750,0,0,0,1,1,1,1,0,0,0,61,22500.0,0,3000,0,0,0,2018,0,37500.0,0,0,0,25,258
693,3958,13,0,2,0.0,0,1,0,2,1,0,0,0,1,0,0,2,1,0,1,0,750,1,0,0,1,1,1,0,0,0,0,58,23500.0,0,3000,0,0,0,2017,1,23500.0,0,0,0,28,158
694,4365,19,0,2,0.0,0,1,0,2,11,0,0,0,0,0,1,0,1,0,0,0,750,1,0,0,1,1,0,0,1,0,0,33,18000.0,0,3000,0,0,1,2017,0,18000.0,0,1,0,5,68
695,4817,14,0,2,62500.0,0,3,0,0,4,0,0,0,1,0,0,3,1,0,0,0,750,0,1,0,1,1,1,2,3,0,1,44,5000.0,0,3000,0,0,0,2013,1,67500.0,0,0,0,25,76
696,4829,8,0,2,30000.0,0,0,0,0,5,0,0,0,1,0,1,2,2,0,0,0,750,1,0,0,1,1,1,1,4,0,0,19,12000.0,0,3000,0,0,0,2011,0,42000.0,0,1,0,3,18
697,1588,5,0,2,7500.0,0,2,0,1,4,1,0,0,2,0,1,0,1,0,0,1,750,1,0,0,0,1,1,2,2,0,0,22,30500.0,0,3000,0,0,0,2016,0,38000.0,0,1,0,17,36
698,1726,20,0,2,13000.0,1,3,0,0,11,0,0,0,1,0,0,2,2,0,0,1,750,0,0,0,0,1,1,1,5,0,1,34,9000.0,1,3000,0,0,0,2013,1,22000.0,0,0,0,9,2
699,1778,16,0,2,15000.0,1,1,0,0,4,0,0,0,2,0,1,2,2,0,0,0,750,0,0,0,1,1,1,1,3,0,0,41,34000.0,0,3000,0,0,0,2017,0,49000.0,0,1,0,25,29
700,3452,14,0,2,10000.0,0,1,0,0,3,0,1,0,1,0,1,3,1,0,0,1,750,1,0,0,0,1,1,1,2,0,0,50,23000.0,1,2700,0,0,0,2016,0,33000.0,0,0,0,13,136
701,175,8,0,2,5500.0,1,1,0,0,11,1,0,0,1,0,1,1,1,0,0,1,750,0,0,0,0,1,1,3,2,0,1,21,12500.0,0,3000,0,0,0,2013,0,18000.0,0,0,0,6,32
702,3632,18,0,2,0.0,1,3,0,3,2,0,0,0,0,0,1,0,1,0,0,0,750,0,0,0,1,1,0,0,0,0,0,48,6500.0,0,2850,0,0,1,2013,0,6500.0,0,1,0,4,69
703,3757,13,0,1,0.0,0,4,0,0,5,0,0,0,1,0,1,3,1,1,0,0,750,0,0,0,0,0,1,0,1,0,0,33,16500.0,0,3000,1,0,0,2018,0,16500.0,1,1,0,14,116
704,4133,11,0,2,15000.0,0,4,1,1,10,0,0,0,2,0,1,0,1,0,0,0,750,1,0,0,1,1,0,1,4,0,0,48,38000.0,0,3000,0,0,0,2018,0,53000.0,0,1,0,18,127
