fraud,authorities_contacted_police,collision_type_front,authorities_contacted_fire,injury_claim,vehicle_claim,customer_education,num_injuries,policy_state_or,policy_liability,driver_relationship_self,auto_year,policy_deductable,collision_type_na,num_vehicles_involved,customer_gender_male,police_report_available,driver_relationship_child,policy_state_nv,customer_age,num_claims_past_year,num_insurers_past_5_years,policy_state_ca,policy_state_wa,incident_type_breakin,months_as_customer,authorities_contacted_ambulance,policy_state_az,driver_relationship_na,incident_type_theft,authorities_contacted_none,incident_dow,collision_type_side,customer_gender_female,driver_relationship_spouse,driver_relationship_other,incident_hour,incident_month,incident_type_collision,policy_annual_premium,collision_type_rear,policy_state_id,incident_severity,total_claim_amount,num_witnesses,incident_day
0,1,1,0,10400.0,23610.02898763302,4,1,0,2,0,2012,750,0,3,0,1,0,0,49,0,1,1,0,0,131,0,0,0,0,0,1,0,1,1,0,2,12,1,2500,0,0,2,34010.02898763302,2,24
0,0,1,1,6400.0,19615.462302816035,3,2,0,0,0,2012,750,0,2,0,0,1,0,38,0,1,0,0,0,117,0,1,0,0,0,2,0,1,0,0,11,7,1,3000,0,0,2,26015.462302816035,1,24
0,1,0,0,3200.0,10406.940606672628,3,1,0,1,1,2017,750,0,2,0,1,0,0,31,0,1,1,0,0,79,0,0,0,0,0,3,1,1,0,0,6,9,1,2700,0,0,1,13606.940606672628,1,19
0,0,1,0,41100.0,10007.841674931491,1,0,0,2,1,2015,750,0,2,1,0,0,0,46,1,2,1,0,0,12,0,0,0,0,1,0,0,0,0,0,13,9,1,3000,0,0,0,51107.841674931486,0,30
0,1,0,0,43400.0,25230.15198088206,2,0,0,0,1,2012,750,0,3,1,1,0,0,67,0,1,1,0,0,74,0,0,0,0,0,1,1,0,0,0,12,1,1,3000,0,0,2,68630.15198088206,2,29
0,0,1,0,6800.0,5705.341207893511,3,0,0,0,1,2017,750,0,1,0,0,0,0,34,0,1,1,0,0,164,0,0,0,0,1,5,0,1,0,0,7,9,1,3000,0,0,0,12505.341207893509,0,14
0,0,1,1,7800.0,19439.944742158947,1,0,0,1,1,2008,750,0,1,0,0,0,0,24,0,2,1,0,0,40,0,0,0,0,0,4,0,1,0,0,12,1,1,3000,0,0,2,27239.94474215895,0,11
0,1,0,0,288200.0,37844.568482915514,1,1,0,1,1,2017,750,0,3,1,1,0,0,46,0,1,0,1,0,84,0,0,0,0,0,4,0,0,0,0,4,2,1,3000,1,0,2,326044.5684829155,1,15
0,1,1,0,6600.0,44738.734463832734,3,1,0,3,1,2019,750,0,3,1,1,0,0,57,0,1,0,1,0,38,0,0,0,0,0,3,0,0,0,0,9,10,1,3000,0,0,2,51338.734463832734,0,17
0,1,0,0,13300.0,1000.0,1,0,0,2,1,2010,750,0,3,0,1,0,0,53,0,1,1,0,0,135,0,0,0,0,0,0,0,1,0,0,11,2,1,3000,1,0,0,14300.0,0,25
0,0,0,0,24000.0,12481.109779323071,1,0,0,0,1,2016,750,0,2,1,0,0,0,35,0,1,1,0,0,59,0,0,0,0,1,3,1,0,0,0,5,12,1,2700,0,0,0,36481.109779323066,2,5
0,1,1,0,1300.0,31551.540155659703,3,0,0,1,1,2016,750,0,3,0,1,0,0,34,0,1,1,0,0,77,0,0,0,0,0,4,0,1,0,0,10,7,1,3000,0,0,2,32851.5401556597,2,19
0,1,1,0,3000.0,34409.308385903685,3,3,0,1,1,2013,750,0,3,0,1,0,1,42,0,1,0,0,0,120,0,0,0,0,0,0,0,1,0,0,18,1,1,3000,0,0,2,37409.308385903685,3,7
0,0,0,0,6600.0,12310.646449211048,3,0,0,1,1,2018,750,0,2,1,0,0,0,58,0,1,0,0,0,179,0,1,0,0,1,2,0,0,0,0,18,8,1,3000,1,0,0,18910.646449211046,1,21
0,1,1,0,15200.0,25511.523909581738,4,1,0,1,1,2014,750,0,3,0,1,0,0,65,0,1,1,0,0,71,0,0,0,0,0,5,0,1,0,0,10,11,1,3000,0,0,2,40711.52390958174,2,23
0,0,1,0,17000.0,16805.624245259147,3,0,0,0,1,2015,750,0,2,0,0,0,0,69,0,1,1,0,0,151,0,0,0,0,1,1,0,1,0,0,15,12,1,3000,0,0,0,33805.62424525915,0,17
0,1,0,0,2600.0,26746.71140009712,1,1,0,0,1,2014,750,0,3,0,1,0,0,34,0,3,0,0,0,14,0,1,0,0,0,5,0,1,0,0,8,1,1,3000,1,0,2,29346.71140009712,0,19
0,1,1,0,5200.0,12978.422823533636,3,0,0,2,1,2018,750,0,2,0,1,0,0,54,0,1,0,1,0,227,0,0,0,0,0,2,0,1,0,0,17,10,1,3000,0,0,0,18178.422823533634,0,16
0,0,1,0,45700.0,24852.141696108032,4,1,1,1,1,2014,750,0,2,0,0,0,0,57,0,1,0,0,0,135,1,0,0,0,0,1,0,0,0,0,6,11,1,3000,0,0,2,70552.14169610804,0,19
0,1,0,0,8800.0,15500.560040826042,3,0,0,1,0,2014,750,0,3,1,1,0,1,65,1,1,0,0,0,165,0,0,0,0,0,4,1,0,1,0,21,2,1,3000,0,0,1,24300.560040826043,1,22
0,0,1,0,5500.0,6768.351978556516,3,0,0,2,1,2018,750,0,1,1,0,0,1,54,0,1,0,0,0,135,0,0,0,0,1,6,0,0,0,0,13,9,1,3000,0,0,0,12268.351978556517,0,29
0,1,0,0,24000.0,10553.575242780098,3,0,0,0,1,2014,750,0,1,1,0,0,0,51,0,1,1,0,0,191,0,0,0,0,0,0,1,0,0,0,10,8,1,3000,0,0,0,34553.5752427801,0,26
0,1,0,0,4900.0,19446.611371555355,4,0,0,3,0,2020,750,1,1,0,0,0,0,52,0,1,0,1,1,311,0,0,1,0,0,6,0,1,0,0,6,10,0,3000,0,0,0,24346.611371555355,0,13
0,1,0,0,86000.0,15319.787762339249,3,0,0,2,1,2015,750,0,3,1,1,0,0,48,0,1,1,0,0,118,0,0,0,0,0,1,0,0,0,0,4,9,1,3000,1,0,1,101319.78776233924,0,24
0,1,0,0,11800.0,17172.102009401948,2,0,0,0,0,2017,750,1,1,0,0,0,0,61,0,1,0,0,1,128,0,1,1,0,0,4,0,1,0,0,8,3,0,3000,0,0,1,28972.102009401948,0,29
0,0,1,0,19900.0,3078.1070487537463,3,0,0,1,1,2008,750,0,1,0,0,0,0,31,0,1,0,1,0,54,0,0,0,0,1,4,0,1,0,0,15,12,1,2500,0,0,0,22978.10704875375,0,13
0,1,1,0,2700.0,6749.126054260891,3,0,1,1,1,2013,750,0,2,0,1,0,0,54,0,1,0,0,0,83,0,0,0,0,0,4,0,1,0,0,8,11,1,3000,0,0,0,9449.12605426089,1,8
0,1,0,0,17000.0,8713.688545307961,1,1,0,3,1,2006,750,0,3,1,1,0,0,40,0,1,0,1,0,121,0,0,0,0,0,6,1,0,0,0,10,8,1,2400,0,0,2,25713.68854530796,1,11
0,0,0,0,311000.0,8201.485244604419,3,0,0,1,1,2011,750,0,1,1,0,0,0,21,0,2,0,1,0,19,0,0,0,0,1,2,0,0,0,0,9,11,1,3000,1,0,0,319201.4852446044,0,13
0,1,0,0,21100.0,26160.296052429352,1,1,0,1,1,2019,750,0,3,0,1,0,0,48,0,1,0,0,0,194,0,1,0,0,0,6,0,1,0,0,7,12,1,2800,1,0,1,47260.296052429345,1,8
0,0,0,0,4300.0,15486.507922090954,0,0,0,0,1,2016,750,0,1,0,0,0,0,64,0,1,1,0,0,141,0,0,0,0,1,3,1,1,0,0,14,8,1,2850,0,0,0,19786.507922090957,0,29
0,1,0,0,32600.0,33311.392523071605,3,0,0,3,1,2020,750,0,4,0,1,0,0,23,0,1,1,0,0,63,0,0,0,0,0,0,1,1,0,0,11,2,1,3000,0,0,2,65911.3925230716,4,4
0,0,1,0,28600.0,11500.154958524176,3,1,0,0,1,2020,750,0,2,0,0,0,0,62,0,1,1,0,0,172,0,0,0,0,1,6,0,0,0,0,19,4,1,2700,0,0,0,40100.154958524174,0,28
0,1,0,0,1800.0,18412.813404195902,3,0,0,0,1,2020,750,0,2,1,1,0,0,32,2,1,1,0,0,86,0,0,0,0,0,1,1,0,0,0,15,12,1,3000,0,0,1,20212.813404195902,1,10
0,0,0,0,40200.0,13449.50633925324,3,0,1,2,1,2016,750,0,2,0,0,0,0,38,0,1,0,0,0,51,0,0,0,0,1,2,1,1,0,0,5,11,1,3000,0,0,0,53649.50633925324,0,27
0,1,1,0,15800.0,16436.376641239527,1,2,0,0,1,2020,750,0,2,0,1,0,0,64,0,1,0,0,0,265,0,1,0,0,0,2,0,1,0,0,18,9,1,3000,0,0,1,32236.376641239527,1,4
0,1,1,0,13400.0,17892.662376492444,3,0,0,2,1,2015,750,0,2,1,1,0,0,33,0,1,1,0,0,78,0,0,0,0,0,4,0,0,0,0,17,11,1,2900,0,0,1,31292.662376492448,3,1
1,0,1,0,28500.0,16547.925995314465,3,0,0,0,1,2013,750,0,2,1,0,0,0,53,1,1,0,0,0,212,1,1,0,0,0,3,0,0,0,0,8,6,1,3000,0,0,1,45047.92599531447,1,27
0,0,1,0,27000.0,12927.32986871627,3,0,1,1,1,2020,750,0,1,0,0,0,0,47,0,1,0,0,0,18,0,0,0,0,1,3,0,1,0,0,7,12,1,3000,0,0,0,39927.32986871627,0,26
0,0,0,0,3300.0,16751.70225482226,3,0,0,1,1,2017,750,0,1,1,0,0,0,42,0,1,1,0,0,209,0,0,0,0,1,1,0,0,0,0,13,2,1,3000,1,0,0,20051.70225482226,0,12
0,1,1,0,1400.0,21460.71369567414,1,0,1,2,1,2015,750,0,2,1,1,0,0,43,0,1,0,0,0,57,0,0,0,0,0,0,0,0,0,0,11,1,1,3000,0,0,1,22860.713695674145,0,7
0,1,1,0,6200.0,36540.15457954666,1,2,0,2,1,2015,750,0,4,0,1,0,0,54,0,1,0,0,0,132,0,0,0,0,0,6,0,0,0,0,13,10,1,2600,0,1,2,42740.15457954666,1,6
0,1,1,0,4100.0,8461.343596162278,0,1,0,1,1,2015,750,0,3,1,1,0,0,19,0,3,1,0,0,10,0,0,0,0,0,1,0,0,0,0,4,12,1,3000,0,0,1,12561.343596162278,3,3
0,1,1,0,13800.0,36426.18702117509,4,2,0,1,1,2017,750,0,2,0,1,0,0,56,0,1,0,1,0,298,0,0,0,0,0,3,0,1,0,0,10,7,1,2700,0,0,2,50226.18702117508,1,18
0,1,1,0,4200.0,11346.311811011445,3,0,0,1,1,2020,750,0,3,1,1,0,0,27,0,5,0,1,0,11,0,0,0,0,0,3,0,0,0,0,6,4,1,3000,0,0,0,15546.311811011445,2,18
0,0,1,0,11300.0,17263.275493227655,2,0,0,2,1,2018,750,0,1,0,0,0,0,50,1,1,1,0,0,172,0,0,0,0,1,3,0,1,0,0,13,5,1,3000,0,0,0,28563.27549322765,0,2
0,1,0,0,62100.0,11344.943860752252,3,0,0,0,0,2017,750,0,2,0,1,0,0,65,0,1,1,0,0,103,0,0,0,0,0,3,1,0,0,1,9,10,1,3000,0,0,0,73444.94386075225,2,24
0,1,1,0,13200.0,41663.621463850766,4,1,0,0,0,2020,750,0,3,1,1,1,0,26,0,1,1,0,0,35,0,0,0,0,0,2,0,0,0,0,2,3,1,3000,0,0,2,54863.62146385077,0,6
0,1,0,0,9200.0,5851.098803455576,2,0,0,1,0,2015,750,1,1,1,0,0,0,47,0,4,0,1,1,9,0,0,1,0,0,6,0,0,0,0,7,8,0,3000,0,0,0,15051.098803455576,0,11
0,1,1,0,19600.0,28325.12037865812,3,1,0,0,1,2015,750,0,3,1,1,0,0,45,0,1,1,0,0,248,0,0,0,0,0,0,0,0,0,0,14,11,1,3000,0,0,2,47925.12037865812,0,11
0,1,0,0,12400.0,20459.510717135865,1,0,0,2,0,2020,750,1,1,0,0,0,0,28,0,1,1,0,0,76,0,0,1,1,0,2,0,1,0,0,4,5,0,2800,0,0,1,32859.51071713587,0,1
0,0,1,0,3700.0,5113.142703832514,1,0,0,0,1,2011,750,0,2,0,0,0,0,56,0,1,1,0,0,92,0,0,0,0,1,3,0,1,0,0,11,11,1,2950,0,0,0,8813.142703832513,1,7
0,1,0,0,1500.0,7011.496221825528,4,0,0,1,0,2015,750,0,2,0,0,0,0,24,1,2,0,0,0,35,0,1,0,0,0,3,1,1,1,0,1,10,1,3000,0,0,0,8511.496221825528,2,17
0,1,0,0,53000.0,6415.838054007611,4,3,0,1,1,2008,750,0,3,1,1,0,0,45,0,1,1,0,0,203,0,0,0,0,0,0,1,0,0,0,14,4,1,3000,0,0,1,59415.83805400762,2,15
0,1,1,0,61500.0,4733.972589564437,1,0,0,0,1,2008,750,0,2,1,0,0,0,22,0,3,1,0,0,46,0,0,0,0,0,0,0,0,0,0,20,10,1,2800,0,0,1,66233.97258956444,0,28
0,0,0,0,50100.0,12198.299482500195,3,0,0,2,1,2013,750,0,2,0,0,0,0,49,0,1,1,0,0,151,0,0,0,0,1,0,0,1,0,0,8,4,1,2600,1,0,0,62298.299482500195,0,8
0,1,0,0,93900.0,19434.625166546743,1,0,0,0,1,2012,750,0,5,0,1,0,0,62,0,1,1,0,0,487,0,0,0,0,0,5,1,0,0,0,16,11,1,2800,0,0,2,113334.62516654676,5,16
0,0,0,0,15400.0,11042.734372115256,2,0,0,0,1,2015,750,0,2,0,0,0,0,64,0,1,1,0,0,306,0,0,0,0,1,0,1,1,0,0,0,11,1,2500,0,0,0,26442.734372115254,1,4
0,1,0,0,17200.0,21561.87699478187,1,1,0,1,0,2015,750,1,1,1,0,0,0,30,0,1,1,0,0,42,0,0,1,1,0,4,0,0,0,0,6,5,0,3000,0,0,1,38761.876994781866,0,3
0,1,1,0,34500.0,18462.664906338734,4,2,0,1,1,2016,750,0,4,1,1,0,0,65,0,1,0,1,0,183,0,0,0,0,0,4,0,0,0,0,18,11,1,3000,0,0,1,52962.66490633874,2,22
0,1,1,0,16700.0,21563.266212172806,1,0,0,1,1,2020,750,0,2,1,1,0,0,46,0,1,0,0,0,22,0,0,0,0,0,3,0,0,0,0,9,12,1,3000,0,1,1,38263.266212172806,0,12
0,1,0,0,38400.0,7586.7927201640505,3,0,0,2,0,2018,750,1,1,1,0,0,0,57,0,1,0,0,1,193,0,1,1,0,0,0,0,0,0,0,5,12,0,3000,0,0,0,45986.792720164056,0,16
0,0,1,1,5200.0,26031.56750407842,0,1,0,1,1,2015,750,0,2,0,0,0,0,48,0,1,1,0,0,122,0,0,0,0,0,4,0,1,0,0,15,4,1,3000,0,0,2,31231.56750407842,0,12
0,0,1,0,28100.0,10554.55360015379,3,0,0,1,1,2016,750,0,2,0,0,0,0,48,0,1,1,0,0,251,0,0,0,0,1,1,0,0,0,0,7,12,1,3000,0,0,0,38654.55360015379,0,17
0,1,0,0,19400.0,32057.09007817918,3,1,0,1,0,2018,750,0,2,0,0,1,0,34,0,1,0,1,0,108,0,0,0,0,0,4,0,1,0,0,16,6,1,2700,1,0,2,51457.09007817918,1,28
0,1,0,0,23700.0,16983.96834223463,4,1,0,2,1,2017,750,0,2,1,0,0,0,53,0,1,0,1,0,56,0,0,0,0,0,2,1,0,0,0,15,9,1,2800,0,0,1,40683.96834223463,1,25
0,1,0,0,12100.0,11078.21269121418,4,0,0,0,1,2017,750,0,3,1,1,0,0,23,0,2,1,0,0,36,0,0,0,0,0,6,0,0,0,0,16,5,1,3000,1,0,0,23178.21269121418,1,19
0,1,0,0,61300.0,39481.61368385253,4,2,0,1,1,2019,750,0,4,0,1,0,0,37,0,4,0,1,0,28,0,0,0,0,0,2,1,1,0,0,23,11,1,3000,0,0,2,100781.61368385251,2,27
0,1,0,0,4600.0,5670.872315691069,3,0,0,1,0,2012,750,0,2,0,1,0,0,21,0,4,0,1,0,23,0,0,0,0,0,2,0,1,1,0,18,6,1,3000,1,0,0,10270.872315691071,0,12
0,0,1,0,7500.0,15785.403315627509,1,0,0,1,1,2018,750,0,2,1,0,0,0,46,0,1,0,1,0,80,0,0,0,0,1,6,0,0,0,0,23,2,1,3000,0,0,0,23285.40331562751,2,3
0,0,0,1,8200.0,32297.71791189596,1,1,0,1,1,2018,750,0,1,1,0,0,0,43,0,1,1,0,0,28,0,0,0,0,0,0,1,0,0,0,6,2,1,3000,0,0,2,40497.71791189596,0,18
0,1,0,0,4500.0,13295.252397200513,3,0,0,1,0,2019,750,1,1,0,0,0,1,47,0,1,0,0,1,117,0,0,1,0,0,3,0,1,0,0,3,6,0,3000,0,0,1,17795.25239720051,0,27
0,1,0,0,3100.0,9827.774718303603,1,0,0,2,1,2015,750,0,2,0,1,0,0,52,0,1,1,0,0,111,0,0,0,0,0,2,1,1,0,0,8,9,1,3000,0,0,1,12927.774718303603,0,18
0,1,1,0,9200.0,39740.56597977537,3,1,0,0,1,2020,750,0,3,1,1,0,0,53,0,1,1,0,0,111,0,0,0,0,0,6,0,0,0,0,13,7,1,3000,0,0,2,48940.56597977537,2,28
0,1,0,0,2500.0,12524.555601573447,3,0,0,0,0,2018,750,1,1,0,0,0,0,33,0,1,1,0,1,95,0,0,1,0,0,1,0,1,0,0,7,7,0,3000,0,0,0,15024.555601573447,0,23
0,1,0,0,43600.0,10786.87443778907,3,0,0,1,0,2018,750,1,1,0,0,0,0,28,0,1,0,1,1,117,0,0,1,0,0,1,0,0,0,0,12,9,0,3000,0,0,0,54386.87443778907,0,24
0,1,0,0,20300.0,16328.607436600538,3,1,0,2,1,2014,750,0,3,1,1,0,1,33,0,1,0,0,0,122,0,0,0,0,0,3,1,0,0,0,8,8,1,2900,0,0,1,36628.60743660053,3,8
0,1,1,0,16100.0,35516.407289737304,3,0,0,0,0,2018,750,0,3,1,1,0,0,57,0,1,1,0,0,90,0,0,0,0,0,5,0,0,0,1,15,5,1,3000,0,0,2,51616.4072897373,0,4
0,1,0,0,61000.0,13642.516711110406,0,0,0,0,0,2013,750,1,1,1,0,0,0,23,0,4,1,0,1,22,0,0,1,0,0,1,0,0,0,0,10,2,0,2550,0,0,0,74642.51671111041,0,26
1,0,1,0,2500.0,15491.205255139464,1,0,0,0,0,2017,750,0,1,1,0,1,0,53,0,1,1,0,0,205,0,0,0,0,1,4,0,0,0,0,12,11,1,3000,0,0,0,17991.205255139466,0,22
0,0,1,0,36100.0,18470.830411598457,3,0,0,1,1,2019,750,0,1,1,0,0,0,32,0,2,0,0,0,55,1,1,0,0,0,6,0,0,0,0,12,1,1,3000,0,0,1,54570.830411598465,0,20
0,1,1,0,61500.0,18322.974822802706,3,0,0,3,1,2016,750,0,2,0,1,0,0,50,0,1,0,0,0,216,0,1,0,0,0,2,0,1,0,0,9,5,1,3000,0,0,1,79822.9748228027,0,15
0,1,1,0,5000.0,10680.358546899724,1,1,0,0,1,2019,750,0,3,1,1,0,0,54,0,1,1,0,0,140,0,0,0,0,0,0,0,0,0,0,7,11,1,3000,0,0,0,15680.358546899724,2,11
0,0,1,0,48500.0,8359.215753494465,3,0,0,2,1,2016,750,0,2,1,0,0,0,31,0,1,0,0,0,80,0,1,0,0,1,5,0,0,0,0,1,1,1,3000,0,0,0,56859.21575349446,2,5
0,0,1,0,1800.0,9407.429818174085,3,0,0,2,1,2017,750,0,2,1,0,0,0,66,0,1,0,0,0,31,0,1,0,0,1,1,0,0,0,0,12,11,1,3000,0,0,0,11207.429818174085,0,5
0,1,0,0,28100.0,10471.263329756895,1,0,0,0,0,2018,750,1,1,1,0,0,0,44,0,1,1,0,1,96,0,0,1,0,0,3,0,0,0,0,6,9,0,3000,0,0,0,38571.2633297569,0,26
0,0,0,0,15200.0,8286.438388285796,1,0,0,1,1,2016,750,0,2,0,0,0,0,32,0,5,0,1,0,1,0,0,0,0,1,0,1,1,0,0,14,1,1,3000,0,0,0,23486.438388285795,0,7
0,1,0,0,33600.0,5918.564993932315,2,0,0,0,0,2015,750,1,1,0,0,0,0,54,0,1,1,0,1,100,0,0,1,0,0,6,0,1,0,0,1,10,0,2600,0,0,0,39518.56499393231,1,20
0,1,1,0,5500.0,37627.063377146354,3,3,0,0,1,2020,750,0,3,0,1,0,0,33,0,1,1,0,0,114,0,0,0,0,0,3,0,0,0,0,18,6,1,3000,0,0,2,43127.063377146354,1,20
0,0,1,0,28800.0,14028.145050695644,2,0,0,0,0,2017,750,0,2,1,0,1,0,38,0,1,1,0,0,129,0,0,0,0,1,3,0,0,0,0,19,1,1,3000,0,0,0,42828.145050695646,1,31
0,0,0,0,4700.0,2867.8274194289916,4,0,0,0,0,2016,750,0,1,1,0,0,0,26,0,1,1,0,0,61,0,0,0,0,1,4,0,0,1,0,8,3,1,3000,1,0,0,7567.827419428992,0,1
0,0,0,0,7800.0,10955.482818615385,1,0,0,0,1,2018,750,0,2,1,0,0,0,40,0,1,1,0,0,81,0,0,0,0,1,1,0,0,0,0,15,1,1,3000,1,0,0,18755.482818615383,0,15
0,1,1,0,1500.0,11310.813645468059,1,0,0,3,1,2013,750,0,3,0,1,0,0,63,0,1,1,0,0,199,0,0,0,0,0,1,0,1,0,0,19,8,1,2650,0,0,1,12810.813645468059,0,27
0,0,0,0,15300.0,3868.904133214566,3,1,0,0,1,2010,750,0,2,1,0,0,0,45,0,1,1,0,0,145,0,0,0,0,1,1,0,0,0,0,11,12,1,2950,1,0,0,19168.904133214564,1,3
0,1,0,0,13200.0,32543.58739502632,1,1,0,1,1,2014,750,0,3,1,1,0,0,51,0,1,1,0,0,59,0,0,0,0,0,1,0,0,0,0,8,4,1,3000,1,0,2,45743.58739502632,2,16
0,1,1,0,41300.0,14843.940054807073,3,1,0,1,1,2010,750,0,2,0,1,0,0,70,0,1,1,0,0,217,0,0,0,0,0,3,0,1,0,0,8,8,1,2950,0,0,1,56143.94005480707,1,22
0,1,0,0,95800.0,20646.948067465048,3,0,1,3,0,2018,750,1,1,1,0,0,0,51,0,1,0,0,0,89,0,0,1,1,0,0,0,0,0,0,17,11,0,3000,0,0,1,116446.94806746505,0,4
0,1,0,0,21500.0,20404.253872497127,3,1,0,1,0,2020,750,1,1,1,0,0,0,31,0,1,1,0,0,130,0,0,1,1,0,1,0,0,0,0,8,6,0,2850,0,0,1,41904.25387249712,0,18
0,0,1,0,50200.0,8953.212049526157,3,0,0,1,1,2016,750,0,2,0,0,0,1,24,0,1,0,0,0,64,0,0,0,0,1,6,0,1,0,0,10,10,1,3000,0,0,0,59153.21204952616,0,13
0,0,0,0,4300.0,7469.123352273736,3,0,0,2,0,2017,750,0,2,0,0,0,0,23,0,1,1,0,0,45,0,0,0,0,1,4,0,0,0,1,13,2,1,3000,1,0,0,11769.123352273735,0,22
0,1,1,0,56900.0,22113.10053747338,3,0,0,2,1,2018,750,0,2,0,1,0,0,34,0,1,1,0,0,95,0,0,0,0,0,0,0,1,0,0,18,7,1,2800,0,0,1,79013.10053747338,0,8
0,1,1,0,5500.0,9696.28452443228,3,0,0,1,1,2015,750,0,2,0,1,0,0,25,0,1,1,0,0,81,0,0,0,0,0,2,0,1,0,0,11,1,1,3000,0,0,0,15196.28452443228,2,2
0,0,0,1,5900.0,21261.484416830444,3,1,0,1,0,2016,750,0,2,0,0,1,0,37,1,1,0,1,0,23,0,0,0,0,0,4,1,1,0,0,18,11,1,3000,0,0,2,27161.484416830444,3,15
0,0,1,0,48600.0,9961.229475306318,3,0,0,1,1,2017,750,0,1,1,0,0,0,49,0,1,1,0,0,78,0,0,0,0,1,1,0,0,0,0,2,4,1,3000,0,0,0,58561.229475306325,0,30
0,0,0,0,15100.0,8177.415612473225,3,0,0,1,1,2014,750,0,2,0,0,0,0,48,0,1,0,1,0,337,0,0,0,0,1,3,1,1,0,0,19,12,1,2700,0,0,0,23277.41561247322,0,19
0,1,0,0,22900.0,20958.835850883675,3,1,0,1,1,2012,750,0,2,1,1,0,0,44,0,1,1,0,0,121,0,0,0,0,0,3,1,0,0,0,18,10,1,3000,0,0,2,43858.83585088368,2,31
0,0,1,0,56100.0,3604.0782676411145,2,0,0,2,1,2017,800,0,2,0,0,0,0,65,0,1,0,1,0,179,0,0,0,0,1,6,0,0,0,0,21,3,1,2650,0,0,0,59704.078267641125,1,3
0,1,0,0,21300.0,10647.040045667462,2,0,0,1,0,2019,750,1,1,0,0,0,0,35,0,2,1,0,1,17,0,0,1,0,0,0,0,0,0,0,6,7,0,3000,0,0,0,31947.04004566746,0,1
0,1,0,0,17700.0,19001.688627562537,1,0,1,1,0,2015,750,0,2,1,0,1,0,41,0,1,0,0,0,104,0,0,0,0,0,2,0,0,0,0,5,12,1,3000,1,0,1,36701.68862756254,0,4
0,0,0,0,11100.0,3907.8970699435176,4,0,0,1,1,2013,750,0,2,1,0,0,1,52,0,1,0,0,0,114,0,0,0,0,1,5,0,0,0,0,17,3,1,2450,1,0,0,15007.897069943518,1,16
0,0,0,1,11100.0,38664.805482057745,3,1,0,0,0,2020,750,0,2,1,0,0,0,62,0,1,1,0,0,40,0,0,0,0,0,4,0,0,1,0,12,1,1,3000,1,0,2,49764.80548205775,0,11
0,0,1,0,10600.0,12485.281716516209,3,0,0,2,1,2016,800,0,2,1,0,0,0,63,0,1,1,0,0,125,0,0,0,0,1,3,0,0,0,0,16,10,1,2500,0,0,0,23085.281716516212,0,31
0,1,0,0,62700.0,31538.361824100863,3,1,1,3,0,2016,750,0,3,0,1,0,0,58,0,1,0,0,0,145,0,0,0,0,0,4,0,0,1,0,2,11,1,3000,1,0,2,94238.36182410088,1,8
0,1,1,0,6000.0,38722.84336808005,3,1,0,1,1,2018,750,0,3,1,1,0,0,61,0,1,1,0,0,269,0,0,0,0,0,2,0,0,0,0,4,7,1,3000,0,0,2,44722.84336808005,3,17
0,0,0,0,3200.0,13960.483554309212,1,0,0,2,1,2017,750,0,2,1,0,0,0,44,0,1,1,0,0,73,0,0,0,0,1,1,0,0,0,0,11,1,1,3000,1,0,0,17160.483554309212,0,15
0,1,1,0,4000.0,12785.09965696474,1,0,0,1,1,2018,750,0,3,0,1,0,0,22,0,1,1,0,0,29,0,0,0,0,0,3,0,0,0,0,13,2,1,3000,0,0,0,16785.09965696474,5,14
0,1,0,0,10600.0,16411.159066637687,1,0,0,2,0,2017,750,0,2,1,1,0,0,28,0,1,1,0,0,50,0,0,0,0,0,0,1,0,1,0,15,8,1,3000,0,0,0,27011.15906663769,0,12
0,0,0,0,11500.0,10370.763996770069,4,0,0,0,1,2013,750,0,2,1,0,0,0,62,0,1,0,0,0,113,0,1,0,0,1,2,0,0,0,0,9,3,1,2800,1,0,0,21870.763996770067,0,27
0,1,0,0,39900.0,10793.96418828822,3,0,0,2,1,2010,750,0,3,1,1,0,0,45,0,3,0,1,0,23,0,0,0,0,0,1,0,0,0,0,14,8,1,3000,1,0,1,50693.96418828822,1,27
0,0,1,1,10800.0,35853.494677166,3,1,0,2,1,2019,750,0,1,0,0,0,0,22,0,3,0,0,0,1,0,1,0,0,0,5,0,1,0,0,9,6,1,3000,0,0,2,46653.494677165996,0,22
0,1,0,0,9900.0,5838.10279091171,3,1,1,3,1,2010,750,0,3,1,1,0,0,44,0,1,0,0,0,128,0,0,0,0,0,3,1,0,0,0,12,12,1,3000,0,0,1,15738.102790911711,1,5
0,1,1,0,37100.0,34628.23293686281,3,1,0,1,1,2017,750,0,3,0,1,0,0,65,0,1,0,0,0,165,0,1,0,0,0,0,0,1,0,0,20,8,1,3000,0,0,2,71728.23293686281,1,12
0,1,0,0,2200.0,6485.404281094803,4,0,0,2,0,2015,750,1,1,1,0,0,0,25,0,2,1,0,1,42,0,0,1,0,0,1,0,0,0,0,10,10,0,2600,0,0,0,8685.404281094805,0,22
0,1,0,0,199000.0,15182.124448822658,3,0,0,0,0,2020,750,1,1,1,0,0,0,45,0,1,1,0,1,73,0,0,1,0,0,0,0,0,0,0,12,7,0,2900,0,0,0,214182.12444882267,0,22
0,1,0,0,15100.0,7147.861233676538,3,0,0,2,0,2014,750,0,3,0,1,0,0,36,1,1,0,1,0,60,0,0,0,0,0,0,0,1,1,0,18,5,1,3000,1,0,0,22247.861233676536,3,6
